Farmer_ID,District,Crop_Type,Year,Rainfall_mm,Fertilizer_kg_per_acre,Soil_Health_Index,Yield_ton_per_acre,Average_Price_INR,Temperature_C,Humidity_%,Soil_Moisture_%,Claim_Amount_INR,Fraud_Flag,Transport_Time_days,Storage_Duration_days,Quality_Score,Irrigation_Level_%,Pesticide_Litre_per_acre,Seed_Quality_Index,Sensor_Temperature_C,Sensor_Soil_Moisture_%,NDVI_Index,PH_Value,Expected_Yield_ton_per_acre,Yield_Variance,Market_Demand_Index,Export_Potential_Score,Claim_to_Yield_Ratio,Weather_Anomaly_Flag,Spoilage_Rate_%,Transport_Cost_INR,Revenue_per_Acre,Cost_of_Cultivation_INR,Profit_per_Acre,Sustainability_Score,Humidity_
37,Andhra Pradesh,Rice,2022,896,53,0.845324622074745,3.114237925920397,2009,30.99741399826334,62,42,30000,0,3,12,90,71,2.43,0.94,29.071549368149515,40.34561585676336,0.61,7.91,2.44,1.06,1.05,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.75,64.32271807184645
38,Telangana,Wheat,2021,789,42,0.75723018547203,3.2657766199665605,1597,28.22322632574872,60,40,25000,0,2,10,88,96,1.02,0.8,28.02418611659856,37.56204860696855,0.82,7.15,2.09,1.11,0.59,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.77,55.03346362042979
39,Tamil Nadu,Cotton,2024,1045,58,0.9197430409818884,4.385367312241734,5954,29.892840472325332,65,45,40000,1,5,14,92,74,3.17,0.96,30.670604991178475,43.4234945249808,0.74,7.24,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,64.67310766537652
40,Karnataka,Maize,2023,766,43,0.7026578466659293,2.771065452693814,1705,26.251419426022352,58,38,20000,1,4,9,85,52,3.83,0.77,27.2903455808189,36.591214206090356,0.61,7.89,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,55.97002876454882
41,Karnataka,Maize,2023,799,44,0.730074977148612,2.482107138821583,1368,25.482090315145857,58,38,20000,1,4,9,85,77,4.95,0.86,27.181785886376485,40.09534046296507,0.48,6.13,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,61.528218216919015
42,Andhra Pradesh,Rice,2022,990,50,0.8678931435615961,3.484778367150346,2011,29.924094685833126,62,42,30000,0,3,12,90,93,4.26,0.73,28.452991550395875,41.206294818356604,0.85,6.2,2.44,1.06,1.18,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.77,64.15553315234241
43,Andhra Pradesh,Rice,2022,953,46,0.853978885945657,3.5124576558819216,1988,27.77039611114252,62,42,30000,0,3,12,90,71,2.43,0.94,29.071549368149515,40.34561585676336,0.61,7.91,2.44,1.06,1.05,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.75,62.89108534470895
44,Karnataka,Maize,2023,849,41,0.7366993760011523,3.0416869442286654,1847,25.461128084989138,58,38,20000,1,4,9,85,77,4.95,0.86,27.181785886376485,40.09534046296507,0.48,6.13,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,55.77265645696774
45,Tamil Nadu,Cotton,2024,1110,56,0.8707984495364844,4.098845853160904,6047,29.68705063892205,65,45,40000,1,5,14,92,92,1.49,0.74,30.92489458988422,42.55861660683539,0.86,5.58,2.84,1.06,0.99,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.78,69.10339102057534
46,Andhra Pradesh,Rice,2022,953,46,0.8251722595259339,3.4025500435969804,2166,30.18136735183639,62,42,30000,0,3,12,90,87,1.18,0.77,28.475275087984798,39.03036950307731,0.64,7.49,2.44,1.06,1.44,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.74,57.45100677220323
47,Andhra Pradesh,Rice,2022,909,45,0.7953888564043303,3.2180231074940866,1943,29.980258192480882,62,42,30000,0,3,12,90,78,3.74,0.97,28.72725920475859,42.17790347013604,0.69,6.22,2.44,1.06,0.97,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.72,58.09467598679115
48,Maharashtra,Sugarcane,2025,920,52,0.7696113099693453,3.4450541677693294,3190,30.2195304585859,67,47,35000,0,3,11,89,60,2.25,0.86,32.219128667959794,48.355734073221434,0.56,7.42,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.71,65.91630140540356
49,Maharashtra,Sugarcane,2025,849,55,0.8005507879106034,3.2217039345532816,3206,31.820574740144625,67,47,35000,0,3,11,89,57,2.98,0.91,31.50356459165073,49.38329454771996,0.87,5.59,2.29,1.01,0.97,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.75,63.244375572968565
50,Maharashtra,Sugarcane,2025,817,57,0.8095048979700421,2.9322762111253304,3064,32.08973830428467,67,47,35000,0,3,11,89,60,2.25,0.86,32.219128667959794,48.355734073221434,0.56,7.42,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.71,71.56415697559424
1,Andhra Pradesh,Rice,2022,991,52,0.8320915517767477,3.8447832281168877,1821,27.882244499689293,62,42,30000,0,3,12,90,93,4.26,0.73,28.452991550395875,41.206294818356604,0.85,6.2,2.44,1.06,1.18,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.77,60.96659776343562
2,Andhra Pradesh,Rice,2022,950,45,0.7745742033812513,3.761023990942999,1842,28.67359915467061,62,42,30000,0,3,12,90,93,4.26,0.73,28.452991550395875,41.206294818356604,0.85,6.2,2.44,1.06,1.18,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.77,59.37027857108336
3,Karnataka,Maize,2023,757,43,0.7371536806152376,2.926220321631415,1405,25.814313121368972,58,38,20000,1,4,9,85,88,1.46,0.85,26.275041888291987,38.78683175598358,0.78,6.12,1.96,0.84,0.78,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,55.34674038261551
4,Telangana,Wheat,2021,710,48,0.8273488969177397,2.831244877682388,1927,29.361809625107735,60,40,25000,0,2,10,88,70,1.14,0.93,27.99449701178477,42.402508342979985,0.85,7.56,2.09,1.11,0.67,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.79,63.837096696607524
5,Tamil Nadu,Cotton,2024,1104,59,0.9268877855285691,3.432526179491252,6204,28.696773346313016,65,45,40000,1,5,14,92,86,3.92,0.83,29.34873285800998,43.4639378602745,0.6,7.34,2.84,1.06,0.82,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,64.42024373782857
6,Telangana,Wheat,2021,883,49,0.8049651831742926,3.620847847815687,1816,29.843122205947907,60,40,25000,0,2,10,88,74,2.32,0.74,28.849387236557124,40.46142330775815,0.53,5.54,2.09,1.11,1.13,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.64,58.30889362989172
7,Tamil Nadu,Cotton,2024,1066,58,0.8430086240130632,4.016650314520738,5908,29.663629464587764,65,45,40000,1,5,14,92,70,2.55,0.79,29.735566265438507,45.29240273619952,0.67,6.6,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,64.48777573831403
8,Telangana,Wheat,2021,822,45,0.8058263195929023,3.4965372909761765,1572,29.384981168076198,60,40,25000,0,2,10,88,60,3.08,0.83,28.005358046457722,42.38266155971546,0.88,6.04,2.09,1.11,0.55,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.76,61.69390401459361
9,Karnataka,Maize,2023,688,41,0.6524586916458801,2.78152235151255,1658,27.51505927282378,58,38,20000,1,4,9,85,85,1.74,0.73,26.557292928473224,39.67925327514574,0.81,5.71,1.96,0.84,1.13,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.69,54.457565682447516
10,Tamil Nadu,Cotton,2024,1136,59,0.8322123551528997,3.5173081889623945,6122,30.941401194663012,65,45,40000,1,5,14,92,65,4.09,0.94,30.355128723684565,45.94567735380206,0.79,6.87,2.84,1.06,0.6,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.8,64.49433835213738
11,Maharashtra,Sugarcane,2025,944,59,0.7823610219149542,2.92518579220255,3115,33.07089555226712,67,47,35000,0,3,11,89,82,2.09,0.75,32.26461166118716,48.15137118615616,0.89,5.7,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.76,67.87884371110387
12,Andhra Pradesh,Rice,2022,1002,53,0.8188643190404665,3.6855652872289713,2252,29.01937952757207,62,42,30000,0,3,12,90,88,4.64,0.87,28.60175661963354,42.798608743639605,0.52,6.4,2.44,1.06,0.93,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.68,66.48583354851434
13,Tamil Nadu,Cotton,2024,1075,57,0.9070407417807793,3.8303058948994626,6269,30.173202093453153,65,45,40000,1,5,14,92,92,1.49,0.74,30.92489458988422,42.55861660683539,0.86,5.58,2.84,1.06,0.99,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.78,62.52527782075419
14,Karnataka,Maize,2023,829,41,0.7183295376606504,2.5005247267003368,1563,27.0559834712349,58,38,20000,1,4,9,85,68,2.04,0.93,26.569680988754936,37.034178746292206,0.31,5.82,1.96,0.84,0.9,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.55,56.59250747916246
15,Maharashtra,Sugarcane,2025,758,59,0.7945902706376748,3.291594546741437,3017,32.352233512360314,67,47,35000,0,3,11,89,93,1.35,0.82,32.34427109481176,44.60882925719619,0.86,6.79,2.29,1.01,0.53,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,65.79358589922424
16,Tamil Nadu,Cotton,2024,1039,64,0.8573626666281666,3.464208937075134,5983,28.11757778302603,65,45,40000,1,5,14,92,74,3.17,0.96,30.670604991178475,43.4234945249808,0.74,7.24,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,66.05538157644882
17,Maharashtra,Sugarcane,2025,774,54,0.8497124500157711,3.3819714019143987,3017,31.58206067939606,67,47,35000,0,3,11,89,53,3.49,0.77,31.22694704248118,47.01582255863115,0.5,7.39,2.29,1.01,1.2,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.69,65.56732053040001
18,Telangana,Wheat,2021,704,46,0.7726181302235973,2.968993404435098,1610,28.424754854244686,60,40,25000,0,2,10,88,74,2.32,0.74,28.849387236557124,40.46142330775815,0.53,5.54,2.09,1.11,1.13,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.64,60.335119252996954
19,Maharashtra,Sugarcane,2025,888,51,0.7951387024329676,3.597559100637188,2950,32.390894261023455,67,47,35000,0,3,11,89,60,2.25,0.86,32.219128667959794,48.355734073221434,0.56,7.42,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.71,69.81790329845029
20,Karnataka,Maize,2023,846,38,0.6663623821191669,2.6103619589235736,1682,28.171824378422528,58,38,20000,1,4,9,85,88,1.46,0.85,26.275041888291987,38.78683175598358,0.78,6.12,1.96,0.84,0.78,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,60.05385594112204
21,Tamil Nadu,Cotton,2024,1123,56,0.9094809548749929,3.855220149081801,5906,30.620037355328435,65,45,40000,1,5,14,92,65,4.09,0.94,30.355128723684565,45.94567735380206,0.79,6.87,2.84,1.06,0.6,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.8,64.46368646512586
22,Telangana,Wheat,2021,737,46,0.7993682225781489,2.711620539908101,1958,29.96853326536269,60,40,25000,0,2,10,88,61,4.31,0.98,28.26705942152179,40.9117675570156,0.38,5.56,2.09,1.11,0.96,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.59,63.64216177674169
23,Telangana,Wheat,2021,771,41,0.752076961278876,2.772446887794559,1583,27.13541811443458,60,40,25000,0,2,10,88,70,1.3,0.96,27.773470692601073,39.358586348000564,0.69,7.03,2.09,1.11,0.52,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.73,60.581402495938626
24,Tamil Nadu,Cotton,2024,1132,55,0.8382381045615843,3.7924935564066846,6107,29.436604118664924,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,65.39905839502212
25,Karnataka,Maize,2023,835,43,0.7180499302074712,2.7799388347171234,1689,26.535388607471184,58,38,20000,1,4,9,85,64,2.76,0.84,27.94356416544192,36.45111374540271,0.41,6.98,1.96,0.84,0.6,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,53.341877659391585
26,Telangana,Wheat,2021,789,40,0.7954511214281136,3.3000205481193037,1813,27.863251228080994,60,40,25000,0,2,10,88,70,1.14,0.93,27.99449701178477,42.402508342979985,0.85,7.56,2.09,1.11,0.67,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.79,64.86692980357162
27,Maharashtra,Sugarcane,2025,895,57,0.777325952699821,3.091662578709303,2721,33.34399225512484,67,47,35000,0,3,11,89,57,2.98,0.91,31.50356459165073,49.38329454771996,0.87,5.59,2.29,1.01,0.97,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.75,63.22970808529627
28,Maharashtra,Sugarcane,2025,947,51,0.845086356225041,3.4949818861265425,3109,30.94316837583684,67,47,35000,0,3,11,89,57,2.98,0.91,31.50356459165073,49.38329454771996,0.87,5.59,2.29,1.01,0.97,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.75,64.31130912427646
29,Andhra Pradesh,Rice,2022,886,52,0.7851057891780899,3.8601223971892047,2214,30.104000828141718,62,42,30000,0,3,12,90,63,1.25,0.8,29.75467870676196,41.95510616291318,0.36,5.79,2.44,1.06,1.38,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.61,57.51696837241527
30,Karnataka,Maize,2023,719,37,0.6932334801042601,3.07985098889335,1426,26.621240732342972,58,38,20000,1,4,9,85,51,2.3,0.72,27.45643269722372,35.96484830850499,0.36,6.18,1.96,0.84,1.08,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.57,59.400029668369136
31,Tamil Nadu,Cotton,2024,1175,60,0.9243615920167599,3.439618825348357,5913,30.407421534648034,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,62.2470117697268
32,Tamil Nadu,Cotton,2024,1027,57,0.8719727316926122,3.880506947257829,5911,30.530162132905225,65,45,40000,1,5,14,92,72,3.65,0.85,29.073773894709067,44.09525744767596,0.86,6.81,2.84,1.06,1.12,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.81,61.80010437472723
33,Maharashtra,Sugarcane,2025,946,56,0.8138525947664086,2.9049301784181747,2786,31.49139454875574,67,47,35000,0,3,11,89,64,1.79,0.97,31.03317565785571,47.40985162001283,0.79,7.29,2.29,1.01,0.52,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,62.885555842232414
34,Maharashtra,Sugarcane,2025,830,59,0.7897594397962795,3.042045015862527,3223,32.05046082082322,67,47,35000,0,3,11,89,93,1.35,0.82,32.34427109481176,44.60882925719619,0.86,6.79,2.29,1.01,0.53,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,63.033089571240154
35,Tamil Nadu,Cotton,2024,1113,63,0.857421520234867,4.386662593267147,6436,29.65212469859079,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,65.8467070044259
36,Andhra Pradesh,Rice,2022,889,46,0.8683977647959827,3.1424955429015133,2000,27.276531144746478,62,42,30000,0,3,12,90,58,2.43,0.7,29.87345997747347,44.35227933106268,0.72,6.55,2.44,1.06,1.31,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.74,63.882078658665954
37,Maharashtra,Sugarcane,2025,794,54,0.7909334006315043,3.298888153451356,2942,31.748661555267304,67,47,35000,0,3,11,89,64,1.79,0.97,31.03317565785571,47.40985162001283,0.79,7.29,2.29,1.01,0.52,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,65.973789884644
38,Maharashtra,Sugarcane,2025,811,55,0.8394099203679135,3.418155734318119,2821,30.38957357021421,67,47,35000,0,3,11,89,75,3.92,0.86,32.63444440040243,45.68463417464513,0.58,7.64,2.29,1.01,0.78,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.72,66.79897081592074
39,Karnataka,Maize,2023,752,38,0.6729954605891085,3.0024649705441036,1446,26.620083196321286,58,38,20000,1,4,9,85,51,3.39,0.97,27.971300908221203,38.63857435795754,0.4,7.32,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.62,59.85967735982984
40,Andhra Pradesh,Rice,2022,964,48,0.7913104704025082,3.5596486834869143,2266,29.371673599327128,62,42,30000,0,3,12,90,71,4.58,0.85,28.978905520555127,44.391325131162475,0.49,7.09,2.44,1.06,0.66,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.69,57.1737979018548
41,Tamil Nadu,Cotton,2024,1185,58,0.8331134082884512,3.4097708474191837,6255,30.317659597374004,65,45,40000,1,5,14,92,70,2.55,0.79,29.735566265438507,45.29240273619952,0.67,6.6,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,63.231306570702785
42,Karnataka,Maize,2023,726,36,0.7151666825375884,2.6264613082439916,1608,27.65048511603328,58,38,20000,1,4,9,85,64,2.76,0.84,27.94356416544192,36.45111374540271,0.41,6.98,1.96,0.84,0.6,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,62.730977480703466
43,Andhra Pradesh,Rice,2022,905,48,0.8068526343723761,3.5177116433847115,1987,27.381046031818506,62,42,30000,0,3,12,90,91,1.3,0.97,28.08155028310953,42.89779739428329,0.52,5.89,2.44,1.06,0.7,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.66,62.80112229695468
44,Maharashtra,Sugarcane,2025,789,50,0.8364358249839637,2.8878664991448333,3006,32.60849298212175,67,47,35000,0,3,11,89,64,1.79,0.97,31.03317565785571,47.40985162001283,0.79,7.29,2.29,1.01,0.52,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,64.54224579897493
45,Karnataka,Maize,2023,757,40,0.6973209906691556,2.650626931209181,1893,26.24859222678579,58,38,20000,1,4,9,85,52,3.83,0.77,27.2903455808189,36.591214206090356,0.61,7.89,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,58.21730046636213
46,Karnataka,Maize,2023,699,35,0.7468193427914721,2.3332031087913663,1848,26.596183784548444,58,38,20000,1,4,9,85,85,1.74,0.73,26.557292928473224,39.67925327514574,0.81,5.71,1.96,0.84,1.13,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.69,56.42653488120915
47,Andhra Pradesh,Rice,2022,940,54,0.788552551570312,3.0785784971550205,2051,30.431945015690822,62,42,30000,0,3,12,90,63,1.25,0.8,29.75467870676196,41.95510616291318,0.36,5.79,2.44,1.06,1.38,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.61,62.322449888262994
48,Maharashtra,Sugarcane,2025,782,55,0.8368623167955611,3.1969232762015958,3011,30.0361216165182,67,47,35000,0,3,11,89,82,2.09,0.75,32.26461166118716,48.15137118615616,0.89,5.7,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.76,63.25741511806649
49,Tamil Nadu,Cotton,2024,1005,55,0.9076596852791742,3.5327157540430605,5958,30.353650533362423,65,45,40000,1,5,14,92,72,3.65,0.85,29.073773894709067,44.09525744767596,0.86,6.81,2.84,1.06,1.12,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.81,61.32714653819277
50,Tamil Nadu,Cotton,2024,1146,60,0.9070921844644052,3.967540848261558,5934,30.39485592040043,65,45,40000,1,5,14,92,92,1.49,0.74,30.92489458988422,42.55861660683539,0.86,5.58,2.84,1.06,0.99,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.78,61.43542362039393
1,Maharashtra,Sugarcane,2025,918,59,0.7983545646719925,3.378386917006409,2860,32.425483777733504,67,47,35000,0,3,11,89,75,3.92,0.86,32.63444440040243,45.68463417464513,0.58,7.64,2.29,1.01,0.78,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.72,68.54075795371998
2,Andhra Pradesh,Rice,2022,938,52,0.8505992549775158,3.2741606665598058,2159,27.55679209847012,62,42,30000,0,3,12,90,58,2.43,0.7,29.87345997747347,44.35227933106268,0.72,6.55,2.44,1.06,1.31,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.74,60.54236240444774
3,Karnataka,Maize,2023,835,36,0.7050226542156262,2.3794193689889864,1849,28.593046509170826,58,38,20000,1,4,9,85,68,2.04,0.93,26.569680988754936,37.034178746292206,0.31,5.82,1.96,0.84,0.9,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.55,58.2550462196864
4,Maharashtra,Sugarcane,2025,762,55,0.754341253285482,2.8856582495964305,3199,33.31732962056513,67,47,35000,0,3,11,89,75,3.92,0.86,32.63444440040243,45.68463417464513,0.58,7.64,2.29,1.01,0.78,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.72,66.81634846534863
5,Telangana,Wheat,2021,772,44,0.7933151375594023,3.5941908746641182,2008,27.27012579150695,60,40,25000,0,2,10,88,79,1.78,0.93,28.523239230657435,40.98101061464833,0.72,6.31,2.09,1.11,1.09,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.72,56.76887145143854
6,Telangana,Wheat,2021,776,49,0.8251403342206657,2.891867324718743,1980,29.811190110405178,60,40,25000,0,2,10,88,88,1.39,0.89,28.406037917790357,40.331204869596775,0.31,6.86,2.09,1.11,1.2,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.61,58.870787603356305
7,Karnataka,Maize,2023,818,43,0.7101611820146331,2.6233715621155205,1413,28.300803069662273,58,38,20000,1,4,9,85,68,2.04,0.93,26.569680988754936,37.034178746292206,0.31,5.82,1.96,0.84,0.9,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.55,62.63822275482351
8,Tamil Nadu,Cotton,2024,1067,59,0.911918885942679,3.626656402226988,6477,30.66522754334016,65,45,40000,1,5,14,92,74,3.17,0.96,30.670604991178475,43.4234945249808,0.74,7.24,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,62.48580257714942
9,Andhra Pradesh,Rice,2022,947,46,0.8584206463348407,3.3549963058319374,2060,27.4870476445011,62,42,30000,0,3,12,90,91,1.3,0.97,28.08155028310953,42.89779739428329,0.52,5.89,2.44,1.06,0.7,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.66,58.338037362794886
10,Karnataka,Maize,2023,784,39,0.6728079771948932,2.369423842746093,1640,26.91293609219229,58,38,20000,1,4,9,85,52,3.83,0.77,27.2903455808189,36.591214206090356,0.61,7.89,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,57.18580621623936
11,Maharashtra,Sugarcane,2025,851,53,0.7712044839908228,3.31905979090827,3148,32.024430219387,67,47,35000,0,3,11,89,57,2.98,0.91,31.50356459165073,49.38329454771996,0.87,5.59,2.29,1.01,0.97,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.75,69.90337735860147
12,Andhra Pradesh,Rice,2022,981,51,0.8310980988850991,3.067612563592215,1879,27.93020543346152,62,42,30000,0,3,12,90,63,1.25,0.8,29.75467870676196,41.95510616291318,0.36,5.79,2.44,1.06,1.38,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.61,62.82148229779972
13,Andhra Pradesh,Rice,2022,951,50,0.8111028469806705,3.800356507822362,2106,27.31986157743721,62,42,30000,0,3,12,90,87,1.18,0.77,28.475275087984798,39.03036950307731,0.64,7.49,2.44,1.06,1.44,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.74,63.80974827238244
14,Andhra Pradesh,Rice,2022,868,46,0.853986130286672,3.233712081910433,1895,30.106894521886773,62,42,30000,0,3,12,90,63,1.25,0.8,29.75467870676196,41.95510616291318,0.36,5.79,2.44,1.06,1.38,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.61,58.89694848174677
15,Tamil Nadu,Cotton,2024,1197,59,0.9200023123398011,3.9400119146045105,6365,28.48814020849758,65,45,40000,1,5,14,92,65,4.09,0.94,30.355128723684565,45.94567735380206,0.79,6.87,2.84,1.06,0.6,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.8,66.18948193007722
16,Telangana,Wheat,2021,781,46,0.7653421379302718,3.5800790875614585,1810,28.377163002247098,60,40,25000,0,2,10,88,88,1.39,0.89,28.406037917790357,40.331204869596775,0.31,6.86,2.09,1.11,1.2,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.61,58.23500394911474
17,Telangana,Wheat,2021,840,46,0.7536870558974482,3.3508773690471942,1761,29.745796695534644,60,40,25000,0,2,10,88,61,4.31,0.98,28.26705942152179,40.9117675570156,0.38,5.56,2.09,1.11,0.96,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.59,63.34303365954767
18,Karnataka,Maize,2023,682,39,0.7280525515243861,2.832957786551335,1718,28.50442077039217,58,38,20000,1,4,9,85,88,1.46,0.85,26.275041888291987,38.78683175598358,0.78,6.12,1.96,0.84,0.78,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,59.29298806010736
19,Maharashtra,Sugarcane,2025,832,58,0.7774806035548136,3.1243337531153754,3105,31.111010494997046,67,47,35000,0,3,11,89,60,2.25,0.86,32.219128667959794,48.355734073221434,0.56,7.42,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.71,63.98856277775296
20,Maharashtra,Sugarcane,2025,858,53,0.8322614318513679,3.1330019130581976,2842,33.40579455020506,67,47,35000,0,3,11,89,98,1.56,0.94,31.64156012994347,45.952398188955605,0.72,6.52,2.29,1.01,1.46,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.73,62.64616679844086
21,Maharashtra,Sugarcane,2025,824,52,0.7923738253648763,3.4694869551981897,3041,30.00133002448196,67,47,35000,0,3,11,89,75,3.92,0.86,32.63444440040243,45.68463417464513,0.58,7.64,2.29,1.01,0.78,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.72,62.426332092870325
22,Karnataka,Maize,2023,788,38,0.716754989929147,3.294139361221167,1615,25.070751238453028,58,38,20000,1,4,9,85,51,3.39,0.97,27.971300908221203,38.63857435795754,0.4,7.32,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.62,56.714085676501405
23,Andhra Pradesh,Rice,2022,937,49,0.7795535313834667,3.6618391898493785,1800,29.41021265537146,62,42,30000,0,3,12,90,71,4.58,0.85,28.978905520555127,44.391325131162475,0.49,7.09,2.44,1.06,0.66,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.69,59.65851136654314
24,Telangana,Wheat,2021,753,45,0.7923859324676573,3.257783417370025,1743,27.45919287657812,60,40,25000,0,2,10,88,61,4.31,0.98,28.26705942152179,40.9117675570156,0.38,5.56,2.09,1.11,0.96,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.59,61.460901234625084
